logFC	logCPM	F	PValue	FDR
Zm00001eb371630	2.36796941369011	7.1052355991686	2295.26896177735	8.3064392587218e-11	9.38527558654133e-09
Zm00001eb250730	4.4887302106067	4.80390448463495	2291.5683404039	8.35800756536089e-11	9.40576739375453e-09
Zm00001eb367840	3.32623422210232	4.9442901226329	2277.10031112434	8.56353342818249e-11	9.5584407819013e-09
Zm00001eb410260	2.68621850030888	5.41018127195015	2276.56470981914	8.57126347171696e-11	9.5584407819013e-09
Zm00001eb213200	3.44718543748355	8.4721612199168	2274.88258387248	8.59559791647483e-11	9.5584407819013e-09
Zm00001eb228230	2.87331372070887	5.76688906766137	2266.23642838353	8.72206018151951e-11	9.66088350971929e-09
Zm00001eb390330	3.05874063057767	6.97637637595204	2263.3691749065	8.76451482040469e-11	9.66983764538296e-09
Zm00001eb371880	2.78014562304169	6.89259148997592	2254.72466977284	8.89409731057137e-11	9.73007610687305e-09
Zm00001eb368850	4.52211067108108	3.03188984805771	2253.78881989647	8.90827024627006e-11	9.73007610687305e-09
Zm00001eb193940	3.83187861565029	9.39348169228709	2252.82688918378	8.92286783099896e-11	9.73007610687305e-09
Zm00001eb005100	4.26650856293565	3.59451432891929	2250.47601514122	8.95867008092852e-11	9.73139861223332e-09
Zm00001eb230910	2.97873042205816	7.58029351508689	2243.18286501111	9.07089778698967e-11	9.78494147187493e-09
Zm00001eb232010	2.81705838520165	7.23460151806297	2239.29943546022	9.13137930898138e-11	9.78494147187493e-09
Zm00001eb319110	2.52472051516704	5.14836786301696	2238.44257718239	9.14479259893666e-11	9.78494147187493e-09
Zm00001eb070460	2.54579893450608	6.17748685292904	2238.29658590121	9.14708042618577e-11	9.78494147187493e-09
Zm00001eb211760	5.08945992378499	5.71071135206799	2232.80269377262	9.23370179595474e-11	9.81843101908754e-09
Zm00001eb394340	2.27085698476338	5.45268756037107	2231.2293836073	9.25869812303019e-11	9.81843101908754e-09
Zm00001eb354920	3.29252664042441	9.08679717242175	2229.69968974866	9.28308328384619e-11	9.81843101908754e-09
Zm00001eb188080	3.70180421363088	4.66683593068265	2222.62256572287	9.39696019805075e-11	9.82781198874507e-09
Zm00001eb222510	2.51346562131356	7.78130510434822	2221.67197583639	9.41238978277809e-11	9.82781198874507e-09
Zm00001eb105800	3.57265120003125	5.15330657624694	2220.41451935375	9.43284937459662e-11	9.82781198874507e-09
Zm00001eb107170	2.29875585798129	5.66292406910661	2215.32499612568	9.51623366650899e-11	9.82781198874507e-09
Zm00001eb440720	3.23988787527336	7.29033229211901	2214.53435922828	9.52927029690243e-11	9.82781198874507e-09
Zm00001eb013880	3.31405530371209	6.43050176288199	2212.2748423921	9.56665119738723e-11	9.82781198874507e-09
Zm00001eb339990	4.74695468596727	3.19784876155512	2211.01308508317	9.58760580689143e-11	9.82781198874507e-09
Zm00001eb106300	3.52740304420165	6.28498739682052	2210.24104153373	9.60045602658039e-11	9.82781198874507e-09
Zm00001eb072130	5.83008913530397	3.54630235593044	2209.36363164802	9.61508636417733e-11	9.82781198874507e-09
Zm00001eb013890	3.30884642813095	6.4257500127469	2207.79728299451	9.64127429051553e-11	9.82781198874507e-09
Zm00001eb062170	3.30744204247988	8.28377212083379	2204.88958839917	9.69012700654033e-11	9.82926358539123e-09
Zm00001eb204290	3.3717429632918	5.95781040914938	2203.55979956619	9.71257296061265e-11	9.82926358539123e-09
Zm00001eb276250	2.6836984338843	6.87541736287756	2200.17836762731	9.76994507936086e-11	9.83556991202465e-09
Zm00001eb240620	2.21969586866908	6.04420109239502	2199.07700245609	9.78872387633078e-11	9.83556991202465e-09
Zm00001eb053340	2.98459664272406	5.96289662063212	2188.91105715563	9.9642236372976e-11	9.94616547501605e-09
Zm00001eb309920	5.61478142537834	3.8483867130872	2187.17640447869	9.99456461974515e-11	9.94616547501605e-09
Zm00001eb120610	3.26189828687833	5.34623566773461	2183.70309736132	1.00556672796206e-10	9.94616547501605e-09
Zm00001eb234120	4.17079681593828	8.77425101775046	2182.63214619963	1.00746024081781e-10	9.94616547501605e-09
Zm00001eb434330	2.27856994332029	5.82987287520227	2182.57823187495	1.00755568364952e-10	9.94616547501605e-09
Zm00001eb121900	5.60846113401264	7.35785670065283	2180.49750041511	1.01124785682052e-10	9.9477088125135e-09
Zm00001eb397940	6.22073031219928	6.49963177298616	2177.83670725467	1.01599420001843e-10	9.95395521849499e-09
Zm00001eb187340	3.51849499406467	6.73415953915965	2176.18260784523	1.01895894751068e-10	9.95395521849499e-09
Zm00001eb418610	4.92238475324109	6.05370831383574	2159.47164839789	1.04953118501848e-10	1.01976549208566e-08
Zm00001eb121610	2.74488821163051	5.11285749128818	2158.60117150944	1.05115515996602e-10	1.01976549208566e-08
Zm00001eb328760	3.58939084354072	7.830037560941	2146.97165141576	1.07315815699046e-10	1.03662790092395e-08
Zm00001eb347850	2.43957313233805	6.65847586556252	2145.54050107004	1.07590583304824e-10	1.03662790092395e-08
Zm00001eb161500	2.62677560630716	6.14810596819213	2129.27389716469	1.10776801984085e-10	1.06347733494782e-08
Zm00001eb106850	5.74648810562662	4.81084853808326	2127.49073748628	1.11133268100754e-10	1.06347733494782e-08
Zm00001eb073290	3.98274356516397	4.0997629787702	2121.45018075507	1.12351608980226e-10	1.07149158205074e-08
Zm00001eb390540	3.1142610379235	7.00582676835866	2114.44141868335	1.13786400144995e-10	1.07767807183189e-08
Zm00001eb124740	3.00247438506821	7.90956447518057	2112.95962415078	1.14092695233909e-10	1.07767807183189e-08
Zm00001eb084250	3.9612942278516	7.08846383861219	2112.68560152714	1.14149450986672e-10	1.07767807183189e-08
Zm00001eb065580	2.72219813237983	7.94342231090147	2107.99223309482	1.15127090203619e-10	1.08327276113332e-08
Zm00001eb324690	2.59410103894124	7.2221068627357	2101.49352145256	1.16498271386711e-10	1.0903216552633e-08
Zm00001eb146830	2.39801190643738	4.65240780286284	2100.77413839303	1.1665131806151e-10	1.0903216552633e-08
Zm00001eb084260	3.9609490871808	7.08911712471566	2098.89008614681	1.17053346967747e-10	1.09045657734787e-08
Zm00001eb071870	5.47769943801901	5.29270915498101	2091.85089843571	1.18570939137892e-10	1.10094877944075e-08
Zm00001eb277710	2.73024985812409	4.4586091997789	2088.59634291767	1.19280974165405e-10	1.10389833130576e-08
Zm00001eb062560	5.24707434796206	6.51057812312624	2076.81252240214	1.21897051442713e-10	1.11951920281382e-08
Zm00001eb098220	4.53074135930897	5.95573879287786	2076.10886765285	1.22055543397543e-10	1.11951920281382e-08
Zm00001eb428090	4.95169917790462	2.84492221522482	2075.01712303867	1.2230196342063e-10	1.11951920281382e-08
Zm00001eb383280	4.83471126222046	5.5579324501945	2070.42170792264	1.23346102805477e-10	1.11951920281382e-08
Zm00001eb202040	2.4486773622893	6.80019090840646	2068.75060187053	1.23728583557368e-10	1.11951920281382e-08
Zm00001eb061410	3.27686230581625	6.99381903237256	2068.49463123224	1.23787301716766e-10	1.11951920281382e-08
Zm00001eb032890	3.44506903418184	3.69583607259238	2064.18296848395	1.2478166915413e-10	1.11951920281382e-08
Zm00001eb100130	4.73849846337804	5.14056630721145	2063.48651974969	1.24943228898045e-10	1.11951920281382e-08
Zm00001eb389870	4.79833357432851	7.82135714472106	2063.19142953949	1.2501176238198e-10	1.11951920281382e-08
Zm00001eb293660	2.29382143695349	7.44867800260153	2061.79738214191	1.25336165282775e-10	1.11951920281382e-08
Zm00001eb149550	2.41691965873135	5.76880001675835	2060.6950467929	1.25593436343008e-10	1.11951920281382e-08
Zm00001eb077540	3.29739999614033	6.47657343727594	2060.05139617592	1.25743963918806e-10	1.11951920281382e-08
Zm00001eb122230	2.98695860804291	4.32483307799632	2050.57827736337	1.27985918679861e-10	1.13301749284991e-08
Zm00001eb433520	3.65985582483872	5.24780096165385	2050.24573859651	1.28065530221892e-10	1.13301749284991e-08
Zm00001eb106490	2.37557180635468	6.42844713536606	2039.78301597628	1.30602539211693e-10	1.15184070162438e-08
Zm00001eb047280	3.20959506561252	8.16201346170774	2037.30489309935	1.31212688511373e-10	1.15360555580593e-08
Zm00001eb395360	6.11493581781565	5.89891775482652	2031.80601269791	1.32579470736775e-10	1.16199091268176e-08
Zm00001eb122240	2.97990797084452	4.32689560961293	2027.38170719338	1.33692204626597e-10	1.16810449843623e-08
Zm00001eb052000	6.13940582098319	7.70851557596695	2021.47525803221	1.35196110725528e-10	1.17154616460187e-08
Zm00001eb009250	2.42650562987884	6.17102795294973	2021.3281360763	1.35233842430365e-10	1.17154616460187e-08
Zm00001eb330910	2.59749853124407	7.61492201907624	2018.71652651883	1.35905843716735e-10	1.17154616460187e-08
Zm00001eb230820	2.33113302958406	7.84005433468372	2018.20812485834	1.36037150989377e-10	1.17154616460187e-08
Zm00001eb253980	2.24296943348658	7.12925654224907	2017.11495999361	1.36320029573463e-10	1.17154616460187e-08
Zm00001eb029470	2.46807307350221	6.3907874377263	2016.09509043566	1.36584610076567e-10	1.17154616460187e-08
Zm00001eb081380	2.94988502501687	7.07072016205419	2014.428445727	1.37018374899728e-10	1.17169451654375e-08
Zm00001eb067840	4.3349923107006	3.23502513557338	2012.41117199429	1.37545719692475e-10	1.17263978116003e-08
Zm00001eb395970	2.94824122339447	8.25542925528985	2010.72750528593	1.37987813863144e-10	1.17285472967544e-08
Zm00001eb372420	3.306840471086	5.4218794806692	2004.84507424817	1.39546535649001e-10	1.17938519921494e-08
Zm00001eb251540	3.58043189153111	6.02661688039484	2004.66523702897	1.39594537335102e-10	1.17938519921494e-08
Zm00001eb356150	4.13355792850932	5.36007074899434	2000.52828397788	1.40704528509089e-10	1.18520395361518e-08
Zm00001eb147120	3.20583551756347	6.26447363331137	1997.05585996431	1.41644815637434e-10	1.18956275914733e-08
Zm00001eb416700	6.95740821285808	3.81253235769039	1994.78020416041	1.42265330321645e-10	1.19121809621106e-08
Zm00001eb306020	2.94512403211231	7.19961980184869	1990.52236269812	1.43435565072935e-10	1.19593396421345e-08
Zm00001eb158120	4.2397388636303	5.08768933149478	1989.64318564405	1.4367870900126e-10	1.19593396421345e-08
Zm00001eb081610	2.8672755726775	7.33823935442132	1987.78638653097	1.44193931574226e-10	1.1966820268169e-08
Zm00001eb390370	2.44854770332904	6.76688153107037	1985.90774639126	1.44717585862989e-10	1.19749545902039e-08
Zm00001eb115160	4.28174538464773	4.11901289366922	1979.61876110328	1.46488113043336e-10	1.20603246939392e-08
Zm00001eb101410	2.73506203076757	6.83327043991784	1979.20119233518	1.46606634155371e-10	1.20603246939392e-08
Zm00001eb360890	2.34396584611757	8.46074745590196	1969.374391064	1.49431045563111e-10	1.22568310083748e-08
Zm00001eb232890	5.01630499217822	3.66003736082654	1966.25897756294	1.50340764372837e-10	1.22709672600019e-08
Zm00001eb015160	2.13280884362551	5.98242066867825	1964.16886543681	1.50955002515577e-10	1.22709672600019e-08
Zm00001eb148670	2.43804268341704	6.10390062859556	1963.13877445223	1.51258886838762e-10	1.22709672600019e-08
Zm00001eb109190	2.91958936826629	7.41971849135445	1962.83707658885	1.51348035800834e-10	1.22709672600019e-08
Zm00001eb328620	4.08781266779958	4.68229260183085	1958.04550460935	1.52772817327909e-10	1.23508920767338e-08
Zm00001eb282830	3.75317961490701	3.04863511028891	1954.57194904021	1.53816262476422e-10	1.23641906528905e-08
Zm00001eb282840	3.75317961490701	3.04863511028891	1954.57194904021	1.53816262476422e-10	1.23641906528905e-08
Zm00001eb403190	3.07084288626035	5.77551778031248	1953.01651316294	1.54286420810799e-10	1.23666500372964e-08
Zm00001eb058670	3.80070699939679	5.38124980454423	1946.78230719161	1.5618909249911e-10	1.24344106430103e-08
Zm00001eb231110	4.00186831868113	6.93158036393709	1946.03985708377	1.56417652836552e-10	1.24344106430103e-08
Zm00001eb065170	4.98137593936456	4.65544100840006	1944.42870623078	1.56915090533612e-10	1.24344106430103e-08
Zm00001eb124940	4.28443751955484	4.41149432819672	1944.29318795077	1.56957022187547e-10	1.24344106430103e-08
Zm00001eb371530	3.24449129133062	3.73008532346633	1943.05221568322	1.57341657386496e-10	1.24344106430103e-08
Zm00001eb388960	2.49421450630071	5.68873019002068	1941.02987065703	1.57971024705799e-10	1.2449178736899e-08
Zm00001eb065180	4.97956994599716	4.65363502319856	1936.40625651618	1.59421883446524e-10	1.2522376454656e-08
Zm00001eb122620	2.52506491620527	5.49391188766012	1935.24142069374	1.59790045753235e-10	1.2522376454656e-08
Zm00001eb120960	4.41432226163545	3.53543666853591	1930.92660616952	1.61163170466927e-10	1.25731887520999e-08
Zm00001eb193260	2.43535494502998	5.00774861925592	1930.3985481266	1.61332236422409e-10	1.25731887520999e-08
Zm00001eb251370	2.9295881588504	6.96915030452878	1923.34485986435	1.63612159590392e-10	1.27156477842986e-08
Zm00001eb110050	5.04391856254266	5.16139739518709	1917.81057797585	1.65429454317299e-10	1.28214663023771e-08
Zm00001eb421790	3.92142754586951	7.51296229824293	1915.08744086676	1.66332988064761e-10	1.28560777093791e-08
Zm00001eb429870	2.82884437907374	6.99333616835428	1911.77534550089	1.67440334568225e-10	1.28999661182819e-08
Zm00001eb111710	3.37252392289374	4.33664824376101	1910.22223302427	1.67962791811746e-10	1.28999661182819e-08
Zm00001eb115150	4.3908287854625	4.68724540995212	1909.29295877643	1.68276376107538e-10	1.28999661182819e-08
Zm00001eb098620	4.16139087838534	6.00654002037282	1903.06742267419	1.70396324249519e-10	1.30269842022717e-08
Zm00001eb201430	3.09786354255961	3.47046663355507	1899.67314315896	1.7156633966678e-10	1.30808872633745e-08
Zm00001eb045540	2.49466198264445	6.19134335263991	1894.06009224893	1.73523470356132e-10	1.31943494999984e-08
Zm00001eb222500	2.56538306211773	5.21314239158905	1879.69371843053	1.78662347474412e-10	1.35350255502582e-08
Zm00001eb019620	2.5052017885389	6.32058665924099	1878.49592956993	1.79099406659491e-10	1.35350255502582e-08
Zm00001eb008200	2.55263434507472	8.60544806673088	1876.25506791715	1.79920694649173e-10	1.35350255502582e-08
Zm00001eb297510	2.63597650752766	6.29394132988171	1876.23469013474	1.79928184964689e-10	1.35350255502582e-08
Zm00001eb112250	3.46952039522289	3.80533604450581	1871.04699175101	1.81847891143957e-10	1.36328447958448e-08
Zm00001eb325560	3.10650263269289	5.26141677217621	1870.04686195394	1.82220951277898e-10	1.36328447958448e-08
Zm00001eb252540	2.10959058673327	4.87412794880217	1868.16154018162	1.82926824334507e-10	1.36328447958448e-08
Zm00001eb030190	3.24198331475768	6.2460837751151	1867.52261907101	1.83166820673539e-10	1.36328447958448e-08
Zm00001eb373370	4.28611004250959	3.69227570795964	1859.58510824523	1.8618171079877e-10	1.37392487812952e-08
Zm00001eb347100	4.79723461615588	2.94799650534128	1858.4823883281	1.86605487029046e-10	1.37392487812952e-08
Zm00001eb247670	2.96340714822556	4.60861522427711	1858.37455674484	1.86646992002571e-10	1.37392487812952e-08
Zm00001eb065650	3.08653355608061	5.10873677271011	1857.5760135748	1.86954717972778e-10	1.37392487812952e-08
Zm00001eb405330	2.53489224995604	5.0698203910953	1857.35970491188	1.87038184518236e-10	1.37392487812952e-08
Zm00001eb311920	-2.06416709063939	6.24901351622	1854.27877902483	1.88232127186454e-10	1.37909444433951e-08
Zm00001eb045780	2.77308041280216	4.90585911943556	1852.53246376259	1.88913136971241e-10	1.37962361537068e-08
Zm00001eb190270	6.15352411589373	2.52322857293229	1851.58196990047	1.89285105400256e-10	1.37962361537068e-08
Zm00001eb356160	4.15865379276145	5.39972453064841	1847.80947418717	1.90770573596495e-10	1.38569793173152e-08
Zm00001eb220550	4.82300893659721	4.56643351284045	1846.96886060878	1.9110357486025e-10	1.38569793173152e-08
Zm00001eb146230	2.43166644656283	5.31730316866198	1838.89667999862	1.9433887984971e-10	1.40553471611613e-08
Zm00001eb117810	2.19323155767916	5.01190247346715	1836.55593822464	1.95289927228147e-10	1.40879149041966e-08
Zm00001eb197890	3.13835398997615	9.15558719807	1832.68249466752	1.96876631962123e-10	1.41476710177456e-08
Zm00001eb414900	2.83817251740286	3.85703079588379	1831.80639806133	1.9723776326649e-10	1.41476710177456e-08
Zm00001eb117800	2.19131196833081	5.01034607304241	1830.09639578011	1.97945042161925e-10	1.41476710177456e-08
Zm00001eb318080	3.59659587567554	4.40232962062743	1828.82363581039	1.98473547340512e-10	1.41476710177456e-08
Zm00001eb350280	4.17482022066894	9.40635610015384	1828.44139544483	1.98632617189505e-10	1.41476710177456e-08
Zm00001eb148310	2.0218876309675	5.99854680736742	1826.81005871299	1.99313308603791e-10	1.41558076758176e-08
Zm00001eb115970	4.96718246085063	4.83823627874449	1825.75962437565	1.9975316866779e-10	1.41558076758176e-08
Zm00001eb211690	3.19277621453027	6.6119055999204	1818.42834212102	2.02857382218549e-10	1.43396723400418e-08
Zm00001eb000930	4.60718806812597	5.42507970303693	1815.04064418888	2.04312330062664e-10	1.43913360333066e-08
Zm00001eb313950	-2.33094605677911	5.04964815644022	1814.34827873151	2.04611303523233e-10	1.43913360333066e-08
Zm00001eb214320	2.90309188324819	7.20601718144341	1811.91678227971	2.05665635820046e-10	1.44294189480329e-08
Zm00001eb403450	5.0524484673362	3.15396586220347	1806.18318576696	2.08179040653484e-10	1.45694256958834e-08
Zm00001eb420990	2.64850044702907	5.04795581974165	1803.55886967107	2.09342355663558e-10	1.46144859410386e-08
Zm00001eb123630	2.58664497277055	5.83815753453881	1802.34222652775	2.09884451572851e-10	1.46160622785905e-08
Zm00001eb338850	2.8044177789973	3.67271494897614	1793.21723678735	2.14007145530462e-10	1.48663630428494e-08
Zm00001eb052580	9.51643512967972	2.4884845491512	1786.92795032285	2.16908177811468e-10	1.50307750604626e-08
Zm00001eb012470	2.98107215615783	11.1469790523801	1778.80840005158	2.20727128840613e-10	1.52133234874354e-08
Zm00001eb223590	4.96012552608423	2.77594164281094	1778.46491151888	2.20890545649689e-10	1.52133234874354e-08
Zm00001eb081330	2.54422490016607	5.52569789872118	1777.84209362355	2.21187244119489e-10	1.52133234874354e-08
Zm00001eb104630	2.23274759185217	5.91097847769817	1776.28012667694	2.21933546845285e-10	1.52133234874354e-08
Zm00001eb213230	4.34801356959947	4.26480411840107	1775.62762704325	2.22246248430224e-10	1.52133234874354e-08
