logFC	logCPM	F	PValue	FDR
Zm00001eb115120	-0.022283618719935	3.13280615633529	0.0371730367452481	0.848473801537583	0.880009684111343
Zm00001eb124630	0.0117646842151577	5.08861708961575	0.036935214779655	0.848953129348832	0.880470263090697
Zm00001eb399230	-0.0312319268814241	2.04763868807098	0.0369030535605189	0.849018072810385	0.880501053419125
Zm00001eb392440	0.0109394599740199	5.52245594755804	0.0368124762823361	0.849201134429485	0.88065433427631
Zm00001eb388030	-0.0188498201684601	3.42541419711517	0.0367866112240666	0.84925345202368	0.880672021437112
Zm00001eb372320	-0.0696363939869919	-0.456911941349689	0.0366436392196054	0.849542988424335	0.880904481318406
Zm00001eb215390	0.05762429581004	0.09238065607508	0.0400463285504902	0.849583433093751	0.880904481318406
Zm00001eb215400	0.05762429581004	0.09238065607508	0.0400463285504902	0.849583433093751	0.880904481318406
Zm00001eb208940	-0.043286319920443	1.03673606433848	0.0364418932797507	0.849952548545794	0.881214054358653
Zm00001eb101630	0.0311153147377981	1.91946826652431	0.0364418843083293	0.849952566784609	0.881214054358653
Zm00001eb161810	-0.00987071848791203	5.85856059226901	0.0363902799723715	0.850057516482013	0.881286279540816
Zm00001eb279230	-0.0434769846150539	0.971809143542306	0.0362813455345655	0.850279314406005	0.881456923339079
Zm00001eb173990	-0.0134075913676232	4.56426011403751	0.0362747764315709	0.850292700583988	0.881456923339079
Zm00001eb420390	0.0359927111258973	1.42777859781199	0.036099657681071	0.850650013182511	0.881790730885868
Zm00001eb420660	0.0158603012294961	4.29048648229626	0.0360791178328923	0.850691981579374	0.881797635923668
Zm00001eb198960	0.0109998240342069	5.3583057195526	0.0359198376609398	0.851017855024255	0.882098814244896
Zm00001eb421460	-0.00855711510804944	6.78110568116895	0.0358700940746846	0.851119779594221	0.882167849243264
Zm00001eb080790	0.0714943696005688	-0.566617434044899	0.0367795031808515	0.851218165435308	0.882233210845616
Zm00001eb139760	0.0132689274922808	4.64965711143361	0.0357873599750656	0.851289464158709	0.882270494122489
Zm00001eb399130	0.0413943771746046	1.01037390723793	0.0357213186544405	0.851425058486474	0.882374407058371
Zm00001eb213040	-0.0404816210718213	1.08142671513038	0.0356552035386251	0.851560934580058	0.882478603366678
Zm00001eb275150	-0.0176892482743832	3.58372830254426	0.0353737333671569	0.852140863190784	0.883042946690587
Zm00001eb288800	0.0129833211365128	4.81711881961485	0.035275683150693	0.852343442883077	0.883216226288476
Zm00001eb036840	0.0209489512644876	3.08572181143971	0.0352244127646464	0.852449487848196	0.883278583437796
Zm00001eb023830	-0.0276123487887436	2.36353466232318	0.0352123964343286	0.852474353360746	0.883278583437796
Zm00001eb327060	0.0723936821223474	-0.589906231920576	0.0402900096136789	0.852561287894484	0.883295369002105
Zm00001eb331190	0.0723936821223474	-0.589906231920576	0.0402900096136789	0.852561287894484	0.883295369002105
Zm00001eb159680	0.0489898245129202	0.455857124919346	0.0365367389583105	0.85263545768205	0.883335568739751
Zm00001eb097200	0.0135670219569715	4.78399619253854	0.0350553665066941	0.852799702010799	0.883469079049266
Zm00001eb308540	0.0100039300363774	5.60471973319232	0.0349587981291033	0.853000156095388	0.883640088700581
Zm00001eb115770	-0.0307265350837219	2.19409425952357	0.034912459895213	0.853096445629064	0.883669576509224
Zm00001eb079320	-0.0528841618235794	0.256907406314204	0.0352151916783681	0.853103455978799	0.883669576509224
Zm00001eb050740	-0.0166198958713279	3.99091927096031	0.0348940265900836	0.853134767919536	0.883669576509224
Zm00001eb346110	0.0125148500962171	4.88191494238821	0.0347001134316892	0.853538544698194	0.884030276766047
Zm00001eb386830	0.0170421242223035	3.71991661937111	0.0346791195794749	0.853582329307172	0.884030276766047
Zm00001eb239140	0.0178770188044627	3.63287504463848	0.0346758286140501	0.853589194162691	0.884030276766047
Zm00001eb151360	0.0213292369689615	3.0420113889634	0.0346293339325749	0.85368621676153	0.884094097844552
Zm00001eb236070	0.0150811232714606	4.37233480394374	0.0345982272748966	0.853751166132439	0.884124699347251
Zm00001eb335690	0.00959518011346458	5.84003454759773	0.0345729605687868	0.853803944195789	0.884142694514048
Zm00001eb067470	0.0479346607758582	0.489647813462136	0.0343729138759972	0.854222516432922	0.884539464650783
Zm00001eb399460	0.0134187440347267	4.42990346003108	0.0342677372950063	0.854443091009621	0.884691552132902
Zm00001eb418040	-0.0208606949278567	3.05193577079105	0.0342574471569185	0.854464690128195	0.884691552132902
Zm00001eb117300	0.0135932278618146	4.39872672200228	0.0342522213313046	0.854475660482477	0.884691552132902
Zm00001eb020950	-0.0382020703361216	1.12487585427689	0.034146855504683	0.854697035635693	0.884884071840212
Zm00001eb282360	-0.00986661084976782	5.59712756121595	0.0340726292407953	0.854853198472499	0.885009062835793
Zm00001eb082860	-0.00962527604145433	5.75443235128348	0.0339912524423834	0.85502460763217	0.885149826968433
Zm00001eb135900	0.0144108528733122	4.16487259796665	0.0339507501632438	0.855109999338622	0.885201535002988
Zm00001eb317710	-0.00947511658967139	5.79792464133286	0.0339009443354946	0.855215078200612	0.885273617858013
Zm00001eb122930	-0.0328510607583282	1.56341134244223	0.0338686003954798	0.855283359281722	0.885307605191521
Zm00001eb330810	0.0126273933889511	4.64284557064482	0.0338489455607391	0.855324868960145	0.885313879658487
Zm00001eb142740	0.0139531876146797	4.30848452384437	0.0337834637339218	0.85546325221392	0.88542041956248
Zm00001eb114760	-0.0664904830791151	-0.414764225933441	0.0385528260655784	0.855589726868934	0.885514625525326
Zm00001eb282670	-0.054433251617595	0.0704671123706399	0.034087259360779	0.855711951102674	0.885544042232558
Zm00001eb282680	-0.054433251617595	0.0704671123706399	0.034087259360779	0.855711951102674	0.885544042232558
Zm00001eb281200	0.0138214824453705	4.4045596052854	0.0336595438625573	0.855725513424822	0.885544042232558
Zm00001eb119120	-0.0853999448148161	-1.08487494299557	0.0343522778171377	0.8557954355435	0.885544042232558
Zm00001eb168040	-0.0856533481775328	-1.08482349565867	0.0352175022357951	0.855795435568569	0.885544042232558
Zm00001eb163730	0.00745000982146478	8.27539545362546	0.0334685689594241	0.856130668474135	0.885854225675996
Zm00001eb355170	0.00860577220401855	6.74707633401376	0.0334428402264195	0.856185343546697	0.885874097070128
Zm00001eb170400	0.0395161894775871	0.979612581905158	0.0334181075204928	0.856237922518429	0.885891798123276
Zm00001eb165410	0.0308114727470388	2.12667607813364	0.0333759064964488	0.856327683679927	0.885947966027597
Zm00001eb104040	-0.0136485514598214	4.4617900480674	0.0332992731393155	0.856490832293815	0.886072808159201
Zm00001eb030010	-0.020986956595916	2.97901432148232	0.0332859066861963	0.856519308691869	0.886072808159201
Zm00001eb017150	0.0126263755037955	4.59224284307743	0.0332526958539023	0.856590087920454	0.886109325511052
Zm00001eb104460	0.0288558342622671	2.24644317379424	0.0332005566585628	0.856701281242651	0.886169120507289
Zm00001eb325100	0.0149046004979564	4.13801557888931	0.0331923198868357	0.856718855441381	0.886169120507289
Zm00001eb426720	-0.0297043002234047	1.89055355651092	0.0331508203496251	0.856807434302088	0.88622404007681
Zm00001eb372200	-0.0305571931389334	1.76441638212428	0.0331190351054842	0.85687531723605	0.886257549508027
Zm00001eb222990	-0.07592762174699	-0.778493111671431	0.0370182851379078	0.857002842736703	0.886316037821407
Zm00001eb281520	-0.07592762174699	-0.778493111671431	0.0370182851379078	0.857002842736703	0.886316037821407
Zm00001eb249240	0.0179644693740941	3.59975604318864	0.0329691862715503	0.857195800281543	0.886478886626564
Zm00001eb221020	-0.0247966826108569	2.43574509676425	0.0328675064543823	0.857413692918091	0.886667507789711
Zm00001eb213870	0.0723408207270048	-0.686131599014116	0.0334990587669565	0.858066789480622	0.887306147204311
Zm00001eb357670	0.0085331996701168	6.52571708267079	0.0325298615472657	0.858139752940323	0.887325026269828
Zm00001eb001130	0.0110904054894767	5.05938812974547	0.03252227868307	0.858156103484342	0.887325026269828
Zm00001eb323280	0.0182692392871471	3.45770569098363	0.0324916820587711	0.858222097449317	0.887356525928242
Zm00001eb185610	-0.0119721690404888	4.88359733593091	0.0323951199208825	0.858430583542223	0.887535346248013
Zm00001eb403650	-0.0868281289310887	-1.08454621883588	0.0323363052904912	0.858557726863678	0.887630054577156
Zm00001eb243610	0.0098989397352639	5.52260032920766	0.0322389929479028	0.858768355824804	0.887811064108141
Zm00001eb316420	-0.0237754772858014	2.63905950423752	0.0322036841310602	0.858844861653314	0.887853405347552
Zm00001eb270840	-0.0103927214664672	5.48114385487619	0.0321349809491636	0.858993849448588	0.887943356450674
Zm00001eb060900	0.0558459724198377	0.159267331375144	0.0321307728370106	0.859002980388578	0.887943356450674
Zm00001eb080350	-0.0235672464879149	2.57585782964441	0.0320582552331695	0.859160429318468	0.888069353622578
Zm00001eb366320	0.0192306497240922	3.22248107403739	0.0320052262238718	0.85927568145141	0.888151725541074
Zm00001eb109500	0.0210790617810354	2.85250810960513	0.0317788160246865	0.859768869698636	0.888624711170478
Zm00001eb371730	-0.0170451576356564	3.57796027289559	0.0317179609033951	0.859901739301605	0.888725261289368
Zm00001eb125150	0.0105715702203986	5.4211882532765	0.0315819631542883	0.860199150126432	0.888995852619699
Zm00001eb234570	0.0365003746672278	1.30712172316515	0.0314390887669521	0.860512312468519	0.889265497293257
Zm00001eb063680	-0.0113516395448289	5.18979576247092	0.0314304492048065	0.860531272816154	0.889265497293257
Zm00001eb419560	-0.0129274224769246	4.43223523490044	0.0313208513627642	0.86077202973349	0.88947748945318
Zm00001eb060510	0.0729481917498864	-0.736891358576069	0.0342481907306024	0.860904892509651	0.889577976434776
Zm00001eb323120	0.0120966687085683	4.65153068211487	0.0311679993063119	0.861108531830204	0.889740388350383
Zm00001eb032680	0.0783979040368685	-0.946849510905266	0.0359734237969657	0.861133320008226	0.889740388350383
Zm00001eb001340	-0.0103974348297835	5.451415651499	0.0311375409747491	0.861175687207024	0.889747353989799
Zm00001eb355020	-0.0346224234876281	1.34165336133731	0.0311184320817965	0.861217836334017	0.889754093755361
Zm00001eb170730	0.0163488373931456	3.61869988870808	0.031021324486112	0.861432236526702	0.88993878416771
Zm00001eb042480	0.0181681133795335	3.53350473406476	0.0309721872330095	0.861540856780566	0.890014183408944
Zm00001eb378570	0.00971254342409698	5.78110508502895	0.030918760365025	0.861659060386672	0.8900994760788
Zm00001eb268300	0.0312358053126516	1.6755548133018	0.0308531333749453	0.861804400330893	0.890212792549593
Zm00001eb036570	-0.0123732486413573	4.66454187939053	0.0307396450890629	0.862056112568134	0.890435973836352
Zm00001eb012960	0.0149475138853086	3.89026489397462	0.0306436062590504	0.862269497413779	0.890619549127755
Zm00001eb312200	0.0478204372871095	0.362635382073548	0.0314878309600002	0.862527189189226	0.89084887101447
Zm00001eb410160	-0.0481272840719732	0.366046604194467	0.0322356091281716	0.862688793956442	0.89097893594666
Zm00001eb292060	-0.00885487555919298	6.00564831285955	0.0302654994904176	0.863112968535423	0.891366940658616
Zm00001eb240740	0.0171978107195027	3.50918054624736	0.0302552717566774	0.863135859575094	0.891366940658616
Zm00001eb298030	-0.069273875813995	-0.673750602390569	0.0346775203316066	0.863281384277283	0.891480362717599
Zm00001eb240810	-0.00778268424724618	6.89466606780619	0.0301595583524822	0.863350272688979	0.891500003884063
Zm00001eb137410	0.0322056191882412	1.59515019431306	0.0301499592428517	0.863371795553307	0.891500003884063
Zm00001eb138900	0.0158878816504093	3.71580944525114	0.0300102371295629	0.863685477572651	0.891787034991606
Zm00001eb059580	0.0725479727367754	-0.789283540016656	0.0335097849040466	0.863804619011641	0.891836310865686
Zm00001eb071190	0.0725618002100338	-0.78928058139136	0.0344497722566994	0.863804619012651	0.891836310865686
Zm00001eb044500	-0.00890245572842658	5.81254066044995	0.0298338533536741	0.864082543632489	0.891975725658423
Zm00001eb296790	0.0103418761440916	5.19407090037201	0.0298287030918267	0.86409415579333	0.891975725658423
Zm00001eb309620	0.0173719310569374	3.44105849561376	0.029819575375421	0.864114738356022	0.891975725658423
Zm00001eb250150	-0.0283566275505216	1.85478410952882	0.0298180290719846	0.86411822551774	0.891975725658423
Zm00001eb250160	-0.0283566275505216	1.85478410952882	0.0298180290719846	0.86411822551774	0.891975725658423
Zm00001eb217620	-0.051485217926091	0.11422809941835	0.0316901997174749	0.864219711749616	0.892043614686173
Zm00001eb322320	-0.0132591798473371	4.30997514045	0.0297242207946202	0.864329952810135	0.892104433691984
Zm00001eb295180	0.0368886049757952	1.36857226052413	0.0297153139971568	0.864350073532678	0.892104433691984
Zm00001eb238670	0.00705498752509628	8.39033922330376	0.0296358965337195	0.864529617546451	0.892252869879855
Zm00001eb332860	0.0158821502330401	3.70378926302769	0.0294793696232558	0.864884215047627	0.892581953339442
Zm00001eb207310	0.0178183947922296	3.29417514368248	0.0294539528016907	0.864941886024024	0.89260399921214
Zm00001eb091000	0.0172541168479255	3.85658814309698	0.0294384579221045	0.864977056613902	0.89260399921214
Zm00001eb341010	0.00927536867570381	5.6914091846154	0.0293970671506057	0.865071053015139	0.892664113913692
Zm00001eb430960	-0.0590877946170593	-0.274203583861679	0.0330777243053217	0.865187618102953	0.892717984087567
Zm00001eb073000	-0.0390030228917061	0.795652304355151	0.029677430391607	0.865194746940522	0.892717984087567
Zm00001eb267290	-0.0113306903932181	5.15398472915987	0.0292402476961112	0.865427802242389	0.892921563290245
Zm00001eb226120	0.0138237769302594	4.26618205249596	0.0291533509846096	0.865625908386059	0.893089067705285
Zm00001eb066610	0.0127825709380588	4.34729968219537	0.0290886149403629	0.865773690656518	0.893204639959787
Zm00001eb436830	-0.0562070944476669	-0.177764929648822	0.03237167388972	0.865963856521684	0.893363927325749
Zm00001eb036550	-0.0777149314484125	-1.02060461427576	0.0313019756513409	0.866059468013646	0.893425659382106
Zm00001eb203070	-0.0596989146158598	-0.354313329768426	0.0326577434568906	0.866329645233216	0.893666348314317
Zm00001eb393130	-0.00771792185645505	6.94910434635382	0.028830616809044	0.866364349364815	0.893666348314317
Zm00001eb163810	-0.0169328075572204	3.65085989883422	0.0287769551462278	0.866487543411457	0.893756510828941
Zm00001eb249550	-0.0264491350715089	2.06728722285056	0.0287108022931566	0.866639577071499	0.893876411884063
Zm00001eb300240	-0.0791598624733838	-1.02027896823295	0.0286618446866534	0.866752208470155	0.89390017852679
Zm00001eb132790	0.0716937368732662	-0.843540705956013	0.0315073769164765	0.866769994912388	0.89390017852679
Zm00001eb164740	0.0719282110605989	-0.843596511574059	0.0333934758855421	0.866769994930261	0.89390017852679
Zm00001eb064620	0.0103140372939208	5.39415190569375	0.0286176372104133	0.866853996890771	0.893915557563206
Zm00001eb163280	0.0214664302721035	2.75299576933522	0.0286165539907698	0.866856492036968	0.893915557563206
Zm00001eb329350	0.0319190315707167	1.37149454245709	0.0285645199243644	0.866976407411039	0.89400230285263
Zm00001eb019520	-0.0124014240025435	4.50462440448027	0.0285402832058684	0.867032300650154	0.894023025834507
Zm00001eb149730	0.00726188583905132	7.64832455067458	0.0284812383579171	0.867168568619697	0.894104634006099
Zm00001eb268090	0.0136693498307032	4.05562997345401	0.0284749694361078	0.867183045026215	0.894104634006099
Zm00001eb119980	0.0115188955684727	4.7276792171122	0.0283758361277032	0.867412185463867	0.894303968459383
Zm00001eb346410	-0.0264784936249861	1.99709175359774	0.0283187815711185	0.867544250327927	0.894403205446438
Zm00001eb434320	-0.00741120871335035	7.04331697236064	0.028189602947339	0.867843768527064	0.894675064763619
Zm00001eb208270	0.0559887621861896	-0.223384655951853	0.0313102748819727	0.868036845660121	0.894837174242025
Zm00001eb288950	-0.0661323277498759	-0.644914277757039	0.0306782148181062	0.868105025832875	0.894870522543175
Zm00001eb425720	0.0106574013063411	4.91363845353757	0.0280191032174612	0.868240178680129	0.894972902824558
Zm00001eb375360	0.0716140225962373	-0.871544172482605	0.031465265751093	0.868278683868465	0.894975655369992
Zm00001eb169350	-0.0140811050147724	3.93650735167473	0.0279546450508362	0.868390366447443	0.895053831951834
Zm00001eb273580	0.0152583238282457	3.76518831919123	0.0279348854092152	0.868436442156568	0.895064383577925
Zm00001eb177230	-0.0251738500103862	2.3991803092708	0.0278920042475256	0.868536490540636	0.895130559619213
Zm00001eb246040	0.0219847953666264	2.58741947550064	0.0278696159738351	0.868588757287586	0.895147487548793
Zm00001eb169600	0.0124801119013335	4.61372193803559	0.027848959654346	0.868636999845335	0.895160267016185
Zm00001eb206320	0.0456806068180963	0.350969612038041	0.0277714879992131	0.868818098029512	0.89529663514777
Zm00001eb273850	0.0134484319935503	4.08394035128605	0.027761688941562	0.868841022865926	0.89529663514777
Zm00001eb227310	-0.00794004538495488	6.30860291768608	0.0277223582674049	0.868933078644973	0.895354552321074
Zm00001eb395810	-0.0125031036928857	4.30439339607149	0.027644339623972	0.86911588490847	0.895505970773919
Zm00001eb292800	-0.0789401783446589	-1.02033781693155	0.0276088756731267	0.86919906855969	0.895554733386067
Zm00001eb066740	0.0322725405462587	1.34123029080622	0.0275141033612063	0.869421634926384	0.895747095098653
Zm00001eb347420	0.0118549629003988	4.50908441295624	0.0274762466139969	0.869510649108447	0.895801794816756
Zm00001eb385570	-0.0115554300824157	4.57606633376417	0.0274610229516219	0.869546462932638	0.895801794816756
Zm00001eb160780	0.0164322411065369	3.4745090988499	0.0273944039696286	0.869703304995588	0.895916143079189
Zm00001eb343540	-0.0483005308007339	0.142384111432425	0.0298463137271702	0.86972920476296	0.895916143079189
Zm00001eb237410	0.07202263190602	-0.900209628280238	0.0322317411776049	0.869805508393999	0.895920838603594
Zm00001eb324460	0.0727456732748969	-0.900372661617058	0.0311902013426197	0.869805508453308	0.895920838603594
Zm00001eb166740	-0.0391246054945962	0.738940288862402	0.0272625403298435	0.870014332832819	0.896098975688702
Zm00001eb170900	0.00860804300274623	5.78995333098564	0.0271719398659148	0.870228481344857	0.896282581615233
Zm00001eb364700	-0.0246668049679473	2.25569221726991	0.0270937514078123	0.870413587375525	0.896410291628776
Zm00001eb233770	0.00786446767906986	6.25289675759426	0.0270773275823217	0.870452504583854	0.896410291628776
Zm00001eb411340	0.0499637850634761	0.0886960449050646	0.0293665208910833	0.870460155859102	0.896410291628776
Zm00001eb040260	-0.0230159121626222	2.62303744763805	0.0269138744611885	0.870840479380782	0.896764976396117
Zm00001eb012180	0.0126094332121098	4.30168778077851	0.0268798134125891	0.870921479533454	0.896782999720587
Zm00001eb376300	-0.0570688330751808	-0.333729919522804	0.02987717070613	0.870929796125038	0.896782999720587
Zm00001eb433550	0.0127187260484613	4.28557402864366	0.0267738450414875	0.871173819467045	0.896997284844552
Zm00001eb126840	-0.0224065428344251	2.51718678106795	0.026684616606897	0.871386695266666	0.897179482800222
Zm00001eb145550	0.0102683894130949	5.0912480085438	0.0266399527042221	0.87149338905917	0.897236776789931
Zm00001eb082320	-0.0206012452746457	2.72222898676058	0.0266312483202091	0.871514192918796	0.897236776789931
Zm00001eb013540	-0.0343724561948295	1.07805695254657	0.0265947981997122	0.871601348273252	0.897289516616837
Zm00001eb041930	-0.00850049993744002	5.72349003788395	0.0265672732202098	0.871667203528508	0.897320325135999
Zm00001eb051980	0.012142188625032	4.96141472028723	0.0264824266769963	0.871870425101863	0.897492534288972
Zm00001eb151250	-0.0199285634034335	2.89054518154311	0.0263086175723445	0.872287773751521	0.897885139902083
Zm00001eb324120	-0.0687126880001662	-0.848499104951961	0.0286546828043628	0.872523397756352	0.898090663491794
Zm00001eb393720	0.0127118159816238	4.14625400569972	0.0261637100027088	0.872636808066666	0.898170380443643
Zm00001eb111550	0.0716175777210965	-0.959027149064086	0.0276776439415783	0.872916187502005	0.898346867708569
Zm00001eb358180	0.0718721652068944	-0.959078559921673	0.0303793997839252	0.872916187524552	0.898346867708569
Zm00001eb285990	0.0728349920570303	-0.959296033453882	0.0289014922461282	0.872916187609672	0.898346867708569
Zm00001eb156570	-0.055909375531644	-0.315293411667328	0.0261658560048493	0.873190990970069	0.898592649036939
Zm00001eb065310	-0.0178614035262402	3.07304644271505	0.0258839287571968	0.873313528287738	0.898681721013031
Zm00001eb331500	0.012378590485091	4.53907146019624	0.0258675843065379	0.873353177222627	0.898685493021924
Zm00001eb054240	0.0169852980718385	3.19734580885747	0.02584614004222	0.873405216973929	0.898702014416772
Zm00001eb003330	-0.0209694632540501	2.57455392618881	0.02575367657531	0.873629856419523	0.898896125904403
Zm00001eb006670	0.0454111281793189	0.250185335274509	0.0278628857219551	0.874349313776197	0.899599328975881
Zm00001eb065150	0.0252738464631577	2.2183061135556	0.0252802280153244	0.874786638188328	0.900012205509928
Zm00001eb259050	-0.0115577660906545	4.58667791084395	0.0252115922534393	0.874955256284936	0.9001486046184
Zm00001eb163290	0.00816114371865649	5.84957488158746	0.0250492257436141	0.875355083474863	0.900522849189962
Zm00001eb302890	-0.06966431482196	-0.959338990219952	0.0260342821409601	0.875726807848895	0.900799575463957
Zm00001eb051000	-0.0701555013388105	-0.959232482226513	0.0272496972259912	0.875726807890451	0.900799575463957
Zm00001eb207340	-0.0345429571212265	1.00157816150201	0.0248965426172577	0.875732279970566	0.900799575463957
Zm00001eb417800	0.0396077612693339	0.559153807239953	0.0252707318983374	0.876045228540695	0.901074402607801
Zm00001eb196090	0.0714737019115954	-1.02040066749262	0.0277253543842466	0.876107696413771	0.901074402607801
Zm00001eb370710	0.071721057866929	-1.02045358400009	0.0273431468267564	0.876107696437446	0.901074402607801
Zm00001eb362360	0.0159551874810285	3.50488386706531	0.0246686395362122	0.876297517743379	0.901232519586596
Zm00001eb223540	0.0359527931515842	0.882561094912171	0.024615696866515	0.876429207240703	0.901330840059154
Zm00001eb254780	-0.0461413239292788	0.0977876200578516	0.0263341876024121	0.87666293710807	0.901534087716135
Zm00001eb200930	-0.0176173169521	3.18468088832436	0.0244735639240062	0.876783468416803	0.901590782626098
Zm00001eb199080	0.0253205151923574	1.99853887127145	0.0244708402325596	0.876790267404311	0.901590782626098
Zm00001eb327700	-0.0294065843248865	1.51708648407742	0.0242967903688447	0.877225544954	0.90200123451876
Zm00001eb208900	-0.0511518573828481	-0.201363321810476	0.0246816450821626	0.877324742282423	0.902066094627563
Zm00001eb150250	0.0248896542801707	1.98735391191004	0.0241044741435811	0.877708367209473	0.902406877717839
Zm00001eb243640	-0.043835712982457	0.18363321393146	0.0245720962831686	0.877764575754334	0.902406877717839
Zm00001eb210650	-0.0455290800695698	0.184008255018796	0.0262802355023343	0.87776457579177	0.902406877717839
Zm00001eb020720	0.0102377396632306	4.89270531739414	0.0239468221812071	0.878105637006539	0.902720354171331
Zm00001eb327740	0.0120663186977019	4.25803998355217	0.0239262574199211	0.878157557180145	0.902736570922993
Zm00001eb292970	-0.0439821578949279	0.466648777523619	0.0238931486582065	0.878241195449495	0.902785390860682
Zm00001eb226010	-0.0230816909160931	2.2878828129194	0.0238202276682082	0.878425615729203	0.902937801079839
Zm00001eb092800	-0.0138575738659186	3.94049807456181	0.0237966854694791	0.878485216697024	0.902961901679487
Zm00001eb358910	0.00725708946480079	6.33661582872179	0.02377406844178	0.878542503898042	0.902983622159496
Zm00001eb319430	-0.0306735652756721	1.22756749687005	0.023695803273596	0.878740959356435	0.903150430449669
Zm00001eb231700	-0.0210452998394099	2.4833760926379	0.023661779378073	0.878827337787823	0.90320203947372
Zm00001eb082100	-0.0242258390539495	1.97969763190027	0.02362061157008	0.878931937989936	0.903272370640221
Zm00001eb302900	-0.0381247128935274	0.553783150963631	0.0235685753867849	0.879064286535201	0.903344335012967
Zm00001eb121110	0.0132067521490245	3.86856378648104	0.0235646395410626	0.879074303029235	0.903344335012967
Zm00001eb034420	-0.0370273047050991	0.698956806118621	0.0235495654894716	0.879112673524516	0.903345856090196
Zm00001eb030810	0.0490064544230624	-0.0495480598263962	0.0256631771543505	0.87914812324838	0.903345856090196
Zm00001eb396540	-0.0139000045925228	3.67960429135436	0.0233999077938709	0.879494306666493	0.903664389229262
Zm00001eb155940	-0.0251377042927968	1.92298406609211	0.0232990806467518	0.879752125092614	0.903892106474743
Zm00001eb365780	0.00941012956372472	5.04831890390808	0.0232635927232171	0.879843004801022	0.90394829260379
Zm00001eb152860	-0.0105206540083831	4.73829177128285	0.0231749019305719	0.880070440623964	0.904144765717133
Zm00001eb408780	-0.0548562199064164	-0.416679840847235	0.0253955085018384	0.880279673629409	0.904322522680864
Zm00001eb078580	0.0140687348057172	3.62242833749438	0.0229805564996958	0.880570377020345	0.904583957143925
Zm00001eb088860	0.0175702345574268	2.91827864810738	0.0229302666095088	0.880700095442467	0.904680001796389
Zm00001eb215440	0.043459654642786	0.250610688267916	0.0228527549366365	0.88090031561654	0.904829435254976
Zm00001eb135450	-0.0167205369376441	3.29894366011972	0.0228459048515944	0.880918026755745	0.904829435254976
Zm00001eb075420	0.015042891318314	3.62984609433372	0.0227511372187182	0.88116333130868	0.905044176650529
Zm00001eb262800	0.0446464009085542	0.326656220881386	0.0227183190703445	0.881248402442309	0.905094331167359
Zm00001eb317730	0.0289463123567999	1.34157078462356	0.0226613324283121	0.881396272640892	0.905208977268125
Zm00001eb360230	0.0149725711942954	3.44507660835629	0.0225856125363902	0.88159304699225	0.905373052449644
Zm00001eb297410	0.0518443555423703	-0.286766886784816	0.0257163269807748	0.881628533956971	0.905373052449644
Zm00001eb141460	-0.0079893888239554	5.61154139009543	0.0224425578957786	0.881965728548172	0.905682088338908
Zm00001eb318840	0.0154872399129678	3.40000004202021	0.02241361995927	0.882041264430048	0.905722415062102
Zm00001eb441490	0.00921641950096276	5.27391672463685	0.0223589547516179	0.882184091751031	0.905802764589769
Zm00001eb054570	-0.0535068999905238	-0.277018604642514	0.0223559108928438	0.882192049885147	0.905802764589769
Zm00001eb122940	-0.0266717733007956	1.56028846727885	0.0222683181758078	0.882421297984501	0.905964798102883
Zm00001eb206700	0.0132717482051152	3.81169508468302	0.0222678938874648	0.882422409555585	0.905964798102883
Zm00001eb435750	-0.0527096218934762	-0.362605956406446	0.0251044855179377	0.882519387173485	0.906027117797419
Zm00001eb398940	-0.00960529733702443	4.91122453462915	0.0221926939289124	0.882619593444886	0.906092746887785
Zm00001eb402510	0.00888240395466077	5.2833129993199	0.0221446652184121	0.882745709734706	0.906184968581704
Zm00001eb183590	-0.00705011283315937	6.45016296266796	0.021939932190948	0.883284883984631	0.906701191019982
Zm00001eb147040	0.0148913752826709	3.45070897816913	0.0218962922720643	0.88340014403103	0.906782236536721
Zm00001eb193320	-0.0176758900916496	2.95641103785422	0.0218390480720104	0.883551513409919	0.906881024892909
Zm00001eb402970	0.0222005073869223	2.35844385803567	0.0218324369255786	0.883569008156924	0.906881024892909
Zm00001eb347470	0.0386314651857841	0.494645027124194	0.0232522820324203	0.88386335041006	0.907145852572173
Zm00001eb095500	-0.0140033406548174	3.52754891265207	0.0215689603419408	0.884268451260587	0.90752432998698
Zm00001eb104980	0.0165902230055277	3.09126671828116	0.0215203244371548	0.884398040119166	0.907620030077916
Zm00001eb405040	0.00754349303425808	5.85855351681958	0.0214577768271679	0.884564916527929	0.907753987356085
Zm00001eb235860	-0.0120159451573224	4.16939313588535	0.0214357439959405	0.884623759106014	0.907777072219274
Zm00001eb312410	0.0199148717500849	2.52425802065709	0.0212562344604839	0.885104327498691	0.908232901075632
Zm00001eb400660	0.0344856807695167	0.786969055634989	0.0210914694761267	0.885547251611597	0.908650066105162
Zm00001eb433680	0.0112328934775602	4.20682945790015	0.0209667335532717	0.885883745887442	0.90895799488677
Zm00001eb397600	-0.0309464099599373	1.0143258783033	0.0208372244867166	0.886234200318727	0.909280221549594
Zm00001eb033100	-0.0107309981170928	4.41287600883827	0.020733728748989	0.886515062673236	0.909531022892169
Zm00001eb081260	-0.0218526881605279	2.32877410939155	0.0206444534982565	0.886757909813543	0.909742803055917
Zm00001eb276880	-0.0598039130051998	-0.77187608954179	0.0231924292297743	0.886964383356481	0.909917250947961
